0.000000	1.753107	sil
1.753107	2.229116	6
2.554195	2.972154	tram
3.332063	3.796463	2
4.156372	4.643991	muoi
4.992290	5.398639	8
5.700499	6.072018	trieu
6.536417	6.977596	8
7.244626	7.662585	tram
8.045714	8.579773	2
8.870023	9.357642	muoi
9.694331	10.077460	nghin
10.565079	10.936599	7
11.273288	11.679637	tram
12.039546	12.515556	6
12.921905	13.339864	muoi
13.722993	14.001633	mot
14.001633	16.051429	sil
16.051429	17.798095	sil
17.798095	18.366984	2
18.599184	19.028753	tram
19.458322	19.899501	3
20.224580	20.688980	muoi
21.037279	21.443628	8
21.733878	22.105397	trieu
22.593016	22.987755	3
23.312834	23.707574	tram
24.160363	24.543492	8
24.938231	25.391020	muoi
25.727710	26.110839	3
26.447528	26.900317	nghin
27.202177	27.654966	6
28.014875	28.409615	tram
28.885624	29.210703	7
29.651882	30.116281	muoi
30.476190	30.812880	3
30.812880	32.451156	sil
32.451156	35.468481	sil
35.468481	35.921270	9
36.234739	36.629478	tram
37.082268	37.523447	3
37.825306	38.278095	muoi
38.614785	39.009524	3
39.381043	39.740952	trieu
40.170522	40.483991	1
40.925170	41.319909	tram
41.714649	42.120998	linh
42.527347	42.898866	3
43.316825	43.711565	nghin
44.141134	44.466213	7
44.930612	45.290522	tram
45.743311	46.138050	9
46.556009	46.973968	muoi
47.368707	47.775057	lam
47.775057	50.258594	sil
50.258594	52.686077	sil
52.686077	53.115646	8
53.394286	53.823855	tram
54.230204	54.671383	9
55.031293	55.449252	muoi
55.774331	56.261950	2
56.563810	56.923719	trieu
57.388118	57.782857	3
58.142766	58.549116	tram
58.909025	59.326984	linh
59.733333	60.151293	5
60.557642	60.998821	nghin
61.347120	61.823129	6
62.148209	62.554558	tram
62.972517	63.378866	8
63.820045	64.226395	muoi
64.586304	64.957823	6
64.957823	66.846984	sil
66.846984	68.916825	sil
68.916825	69.288345	7
69.625034	69.984943	trieu
70.426122	70.820862	7
71.192381	71.587120	tram
71.900590	72.376599	6
72.713288	73.131247	muoi
73.456327	73.885896	6
74.222585	74.594104	nghin
75.023673	75.430023	6
75.940862	76.335601	tram
76.800000	77.194739	8
77.577868	78.019048	muoi
78.437007	78.808526	3
78.808526	80.779592	sil
80.779592	83.464127	sil
83.464127	83.905306	8
84.195556	84.613515	tram
84.961814	85.449433	6
85.820952	86.262132	muoi
86.622041	86.947120	trieu
87.434739	87.864308	9
88.189388	88.595737	tram
88.990476	89.454875	6
89.849615	90.290794	muoi
90.697143	91.068662	7
91.451791	91.858141	nghin
92.322540	92.786939	9
93.100408	93.506757	tram
93.901497	94.389116	m1
94.714195	95.062494	3
95.062494	97.614694	sil
97.614694	101.227392	sil
101.227392	101.691791	4
101.958821	102.423220	tram
102.864399	103.328798	m1
103.723537	104.164717	9
104.629116	105.000635	trieu
105.523084	105.824943	1
106.300952	106.742132	tram
107.183311	107.520000	7
107.984399	108.472018	muoi
108.901587	109.319546	tu
109.737506	110.155465	nghin
110.619864	111.049433	4
111.374512	111.780862	tram
112.280091	112.674830	linh
113.197279	113.580408	8
113.580408	115.726893	sil
115.726893	118.073469	sil
118.073469	118.491429	8
118.781678	119.234467	tram
119.617596	120.093605	m1
120.418685	120.906304	2
121.219773	121.579683	trieu
122.078912	122.473651	3
122.821950	123.251519	tram
123.657868	124.087438	5
124.482177	124.934966	muoi
125.341315	125.828934	9
126.165624	126.595193	nghin
126.955102	127.384671	0
127.791020	128.243810	tram
128.592109	129.021678	5
129.462857	129.892426	muoi
130.310385	130.623855	7
130.623855	132.823220	sil
132.823220	134.861497	sil
134.861497	135.349116	5
135.685805	136.103764	tram
136.428844	136.893243	5
137.229932	137.682721	muoi
137.938141	138.448980	6
138.785669	139.145578	trieu
139.609977	140.085986	2
140.387846	140.770975	tram
141.107664	141.641723	2
141.990023	142.442812	muoi
142.825941	143.232290	3
143.603810	143.975329	nghin
144.404898	144.776417	5
145.159546	145.519456	tram
145.972245	146.366984	9
146.726893	147.168073	muoi
147.168073	149.455147	sil
149.455147	151.742404	sil
151.742404	152.079093	1
152.508662	152.926621	tram
153.286531	153.739320	9
154.076009	154.505578	muoi
154.877098	155.144127	mot
155.736236	156.026485	trieu
156.583764	156.966893	8
157.326803	157.709932	tram
158.162721	158.522630	7
158.952200	159.370159	muoi
159.753288	160.194467	9
160.600816	160.960726	nghin
161.413515	161.866304	4
162.121723	162.539683	tram
162.887982	163.375601	6
163.781950	164.211519	muoi
164.594649	164.966168	tu
164.966168	167.262585	sil
