0.000000	2.263946	sil
2.263946	2.786395	2
3.308844	3.726803	tram
3.959002	4.458231	m1
4.748481	5.224490	2
5.503129	5.863039	trieu
6.315828	6.722177	4
7.012426	7.465215	tram
7.778685	8.173424	linh
8.533333	9.032562	6
9.346032	9.729161	nghin
10.205170	10.599909	4
10.924989	11.331338	tram
11.772517	12.190476	4
12.585215	12.991565	muoi
13.397914	13.746213	7
13.746213	16.094966	sil
16.094966	18.227664	sil
18.227664	18.564354	1
19.040363	19.469932	tram
19.736961	20.212971	6
20.456780	20.932789	muoi
21.211429	21.501678	mot
21.954467	22.314376	trieu
22.651066	23.103855	0
23.405714	23.812063	tram
24.171973	24.636372	9
24.926621	25.344580	muoi
25.716100	26.145669	nghin
26.540408	26.911927	8
27.248617	27.643356	tram
28.038095	28.490884	m1
28.734694	29.233923	6
29.233923	31.333696	sil
31.333696	33.668934	sil
33.668934	34.121723	8
34.411973	34.818322	tram
35.166621	35.619410	3
35.898050	36.362449	muoi
36.641088	37.093878	6
37.418957	37.802086	trieu
38.382585	38.696054	7
39.079184	39.508753	tram
39.845442	40.275011	linh
40.623311	41.052880	m1
41.366349	41.772698	nghin
42.213878	42.689887	0
42.933696	43.386485	tram
43.734785	44.164354	m1
44.501043	44.895782	9
44.895782	47.196463	sil
47.196463	49.412063	sil
49.412063	49.876463	9
50.131882	50.549841	tram
50.816871	51.316100	6
51.664399	52.117188	muoi
52.384218	52.744127	trieu
53.104036	53.556825	0
53.916735	54.334694	tram
54.752653	55.170612	3
55.518912	55.960091	muoi
56.308390	56.737959	8
57.028209	57.422948	nghin
57.782857	58.212426	5
58.595556	59.001905	tram
59.326984	59.826213	2
60.197732	60.673741	muoi
61.033651	61.312290	mot
61.312290	63.523628	sil
63.523628	66.234921	sil
66.234921	66.594830	7
66.989569	67.407528	tram
67.837098	68.255057	4
68.603356	69.021315	muoi
69.311565	69.752744	lam
70.135873	70.460952	trieu
70.913741	71.192381	1
71.714830	72.132789	tram
72.515918	72.840998	7
73.247347	73.746576	muoi
74.060045	74.512834	9
74.791474	75.186213	nghin
75.592562	75.998912	3
76.289161	76.683900	tram
77.078639	77.496599	3
77.856508	78.262857	muoi
78.599546	78.854966	mot
78.854966	81.490703	sil
81.490703	84.009796	sil
84.009796	84.462585	3
84.752834	85.194014	tram
85.565533	85.971882	8
86.296961	86.772971	muoi
87.074830	87.504399	lam
87.841088	88.189388	trieu
88.630567	89.025306	8
89.361995	89.779955	tram
90.139864	90.650703	2
90.929342	91.405351	muoi
91.707211	92.136780	9
92.496689	92.879819	nghin
93.297778	93.680907	3
94.064036	94.458776	tram
94.841905	95.271474	linh
95.642993	96.037732	9
96.037732	98.485442	sil
98.485442	100.902313	sil
100.902313	101.308662	8
101.564082	101.982041	tram
102.365170	102.783129	3
103.084989	103.584218	muoi
103.851247	104.280816	9
104.594286	104.954195	trieu
105.325714	105.732063	5
106.126803	106.533152	tram
106.939501	107.438730	m1
107.578050	108.100499	6
108.425578	108.831927	nghin
109.180227	109.656236	2
109.946485	110.352834	tram
110.643084	111.119093	6
111.490612	111.896961	muoi
112.233651	112.547120	7
112.547120	114.914195	sil
114.914195	117.760000	sil
117.760000	118.050249	1
118.468209	118.909388	tram
119.292517	119.722086	4
120.000726	120.441905	muoi
120.755374	121.161723	9
121.544853	121.904762	trieu
122.392381	122.787120	3
123.123810	123.553379	tram
123.936508	124.308027	7
124.714376	125.143946	muoi
125.527075	125.910204	8
126.258503	126.676463	nghin
127.013152	127.442721	9
127.732971	128.127710	tram
128.522449	128.928798	3
129.277098	129.695057	muoi
130.066576	130.403265	7
130.403265	132.910295	sil
132.910295	135.407166	sil
135.407166	135.859955	3
136.185034	136.579773	tram
136.846803	137.392472	2
137.682721	138.112290	muoi
138.460590	138.913379	9
139.215238	139.575147	trieu
139.993107	140.469116	9
140.805805	141.223764	tram
141.572063	141.990023	linh
142.419592	142.872381	tu
143.209070	143.650249	nghin
143.986939	144.451338	0
144.822857	145.217596	tram
145.658776	145.995465	7
146.425034	146.889433	muoi
147.249342	147.620862	3
147.620862	150.601633	sil
150.601633	153.205261	sil
153.205261	153.716100	2
154.017959	154.447528	tram
154.877098	155.341497	8
155.666576	156.107755	muoi
156.398005	156.897234	2
157.222313	157.593832	trieu
158.069841	158.476190	4
158.789660	159.207619	tram
159.555918	160.008707	5
160.415057	160.856236	muoi
161.227755	161.506395	mot
161.970794	162.353923	nghin
162.725442	163.143401	0
163.572971	163.932880	tram
164.350839	164.768798	4
165.047438	165.511837	muoi
165.790476	166.231655	6
166.231655	168.742857	sil
