0.000000	0.233929	sil
0.233929	0.598423	4
0.598423	1.055400	tram
1.055400	1.485176	2
1.485176	1.778947	muoi
1.778947	2.165202	tu
2.165202	2.709223	trieu
2.709223	3.041075	sil
3.041075	3.601416	6
3.601416	4.009432	tram
4.009432	4.379366	9
4.379366	4.607855	muoi
4.607855	4.950588	8
4.950588	5.483728	nghin
5.483728	5.946145	sil
5.946145	6.321520	3
6.321520	6.647932	tram
6.647932	7.083148	6
7.083148	7.322518	muoi
7.322518	7.855658	9
7.855658	8.698890	sil
8.698890	9.112345	8
9.112345	9.465959	tram
9.465959	9.928376	6
9.928376	10.194946	muoi
10.194946	10.483277	tu
10.483277	10.978336	trieu
10.978336	11.484275	sil
11.484275	11.903171	3
11.903171	12.343828	tram
12.343828	12.604958	7
12.604958	12.806245	muoi
12.806245	13.121777	3
13.121777	13.502592	nghin
13.502592	14.095574	sil
14.095574	14.421987	8
14.421987	14.889844	tram
14.889844	15.156414	8
15.156414	15.357702	muoi
15.357702	15.727636	mot
15.727636	16.505586	sil
16.505586	16.902721	1
16.902721	17.403220	tram
17.403220	17.642589	4
17.642589	17.789474	muoi
17.789474	18.121327	lam
18.121327	18.605505	trieu
18.605505	19.165846	sil
19.165846	19.530340	7
19.530340	19.922035	tram
19.922035	20.215806	4
20.215806	20.335491	muoi
20.335491	20.787028	6
20.787028	21.303847	nghin
21.303847	21.695542	sil
21.695542	22.130759	0
22.130759	22.495253	tram
22.495253	22.767263	m1
22.767263	23.229680	3
23.229680	23.915146	sil
23.915146	24.410205	2
24.410205	24.812780	tram
24.812780	25.133753	2
25.133753	25.329600	muoi
25.329600	25.683213	7
25.683213	26.221794	trieu
26.221794	26.782135	sil
26.782135	27.157509	8
27.157509	27.592726	tram
27.592726	27.848415	5
27.848415	28.082344	muoi
28.082344	28.392436	7
28.392436	28.843973	nghin
28.843973	29.420635	sil
29.420635	29.812330	1
29.812330	30.171383	tram
30.171383	30.595719	6
30.595719	30.807888	muoi
30.807888	31.253984	2
31.253984	33.751039	sil
