0.000000	0.262118	sil
0.262118	0.574347	7
0.574347	0.921269	tram
0.921269	1.175678	3
1.175678	1.387685	muoi
1.387685	1.680641	tu
1.680641	2.104656	trieu
2.104656	2.228006	sil
2.228006	2.497833	1
2.497833	2.871737	tram
2.871737	3.103018	3
3.103018	3.318880	muoi
3.318880	3.600272	8
3.600272	4.062834	nghin
4.062834	4.436738	sil
4.436738	4.706566	4
4.706566	4.949411	tram
4.949411	5.165273	linh
5.165273	5.639399	9
5.639399	6.186763	sil
6.186763	6.545249	6
6.545249	6.923007	tram
6.923007	7.181271	7
7.181271	7.312330	muoi
7.312330	7.620705	2
7.620705	8.029301	trieu
8.029301	8.164215	sil
8.164215	8.565102	6
8.565102	8.850348	tram
8.850348	9.112466	9
9.112466	9.285927	muoi
9.285927	9.571173	3
9.571173	9.933513	nghin
9.933513	10.272725	sil
10.272725	10.654339	6
10.654339	11.028243	tram
11.028243	11.251814	8
11.251814	11.421420	muoi
11.421420	11.899401	3
11.899401	12.304142	sil
12.304142	12.670337	2
12.670337	13.013404	tram
13.013404	13.275522	3
13.275522	13.418145	muoi
13.418145	13.657135	7
13.657135	14.150535	trieu
14.150535	14.350978	sil
14.350978	14.628515	4
14.628515	14.979291	tram
14.979291	15.233700	3
15.233700	15.422579	muoi
15.422579	15.873577	nghin
15.873577	16.089439	sil
16.089439	16.397814	7
16.397814	16.725462	tram
16.725462	16.979871	4
16.979871	17.168750	muoi
17.168750	17.523381	mot
17.523381	17.650585	sil
17.650585	17.982088	1
17.982088	18.309736	tram
18.309736	18.521743	m1
18.521743	18.814699	3
18.814699	19.292679	trieu
19.292679	19.535524	sil
19.535524	19.832335	8
19.832335	20.194675	tram
20.194675	20.402827	7
20.402827	20.549305	muoi
20.549305	20.838406	7
20.838406	21.239293	nghin
21.239293	21.551522	sil
21.551522	21.910008	9
21.910008	22.307040	tram
22.307040	22.515193	5
22.515193	22.704072	muoi
22.704072	23.212890	3
23.212890	23.563666	sil
23.563666	23.918297	2
23.918297	24.265218	tram
24.265218	24.511917	8
24.511917	24.677669	muoi
24.677669	24.966770	9
24.966770	25.448605	trieu
25.448605	25.610502	sil
25.610502	26.007534	0
26.007534	26.265797	tram
26.265797	26.608864	6
26.608864	26.751487	muoi
26.751487	27.002042	mot
27.002042	27.406783	nghin
27.406783	27.719012	sil
27.719012	28.038951	3
28.038951	28.216266	tram
28.216266	28.489948	linh
28.489948	28.940946	tu
28.940946	29.310996	sil
29.310996	29.584678	4
29.584678	29.827523	tram
29.827523	30.058804	linh
30.058804	30.371033	3
30.371033	30.729518	trieu
30.729518	30.980072	sil
30.980072	31.303866	2
31.303866	31.677770	tram
31.677770	31.924469	8
31.924469	32.097930	muoi
32.097930	32.390886	7
32.390886	32.799482	nghin
32.799482	33.204224	sil
33.204224	33.493325	5
33.493325	33.747734	tram
33.747734	34.005997	linh
34.005997	34.430012	8
34.430012	34.776933	sil
34.776933	35.320443	6
35.320443	35.705912	tram
35.705912	36.052833	9
36.052833	36.249422	muoi
36.249422	36.577070	8
36.577070	37.058905	trieu
37.058905	37.324878	sil
37.324878	37.710346	2
37.710346	38.064976	tram
38.064976	38.357932	9
38.357932	38.496701	muoi
38.496701	38.739546	lam
38.739546	39.217526	nghin
39.217526	39.583721	sil
39.583721	39.965334	0
39.965334	40.358512	tram
40.358512	40.647613	m1
40.647613	40.952133	1
40.952133	41.225815	sil
41.225815	41.622847	9
41.622847	41.915803	tram
41.915803	42.258870	2
42.258870	42.467022	muoi
42.467022	42.794670	tu
42.794670	43.284215	trieu
43.284215	43.565606	sil
43.565606	43.947220	5
43.947220	44.375090	tram
44.375090	44.633353	8
44.633353	44.833797	muoi
44.833797	45.138316	8
45.138316	45.593169	nghin
45.593169	46.028748	sil
46.028748	46.406506	1
46.406506	46.672479	tram
46.672479	47.034820	6
47.034820	47.339339	muoi
47.339339	47.871285	tu
47.871285	48.218207	sil
48.218207	48.653786	2
48.653786	48.966015	tram
48.966015	49.316791	5
49.316791	49.524944	muoi
49.524944	49.856446	7
49.856446	50.292025	trieu
50.292025	50.692912	sil
50.692912	51.032124	1
51.032124	51.313516	tram
51.340498	51.691274	6
51.691274	51.957247	muoi
51.957247	52.211656	8
52.211656	52.670363	nghin
52.670363	53.051977	sil
53.051977	53.433590	5
53.433590	53.738110	tram
53.738110	54.085031	2
54.085031	54.254637	muoi
54.254637	54.709490	9
54.709490	55.029428	sil
55.029428	55.553665	6
55.553665	55.996953	tram
55.996953	56.278345	8
56.278345	56.498062	muoi
56.498062	56.791018	mot
56.791018	57.280562	trieu
57.280562	57.573518	sil
57.573518	57.993678	9
57.993678	58.398420	tram
58.398420	58.672102	8
58.672102	58.857127	muoi
58.857127	59.192484	8
59.192484	59.624208	nghin
59.624208	60.221684	sil
60.221684	60.776758	0
60.776758	61.408926	tram
61.408926	61.721155	sil
61.721155	62.122042	linh
62.122042	62.630859	8
62.630859	63.139677	sil
63.139677	63.529000	3
63.529000	63.829665	tram
63.829665	64.176587	2
64.176587	64.384739	muoi
64.384739	64.700823	lam
64.700823	65.228915	trieu
65.228915	65.649075	sil
65.649075	66.038398	8
66.038398	66.466267	tram
66.466267	66.689839	4
66.689839	66.897992	muoi
66.897992	67.171674	7
67.171674	67.649654	nghin
67.649654	68.100652	sil
68.100652	68.470701	3
68.470701	68.732820	tram
68.732820	69.025776	linh
69.025776	69.372697	7
69.372697	69.869951	sil
69.869951	70.320948	3
70.320948	70.702562	tram
70.702562	71.041774	2
71.041774	71.222944	muoi
71.222944	71.546737	7
71.546737	71.990025	trieu
71.990025	72.518117	sil
72.518117	72.903585	7
72.903585	73.250506	tram
73.250506	73.632120	2
73.632120	73.763179	muoi
73.763179	74.164066	6
74.164066	74.568807	nghin
74.568807	75.015950	sil
75.015950	75.513204	0
75.513204	75.921800	tram
75.921800	76.264867	9
76.264867	76.457601	muoi
76.457601	76.808377	mot
76.808377	77.332613	sil
77.332613	77.841431	2
77.841431	78.215335	tram
78.215335	78.743427	trieu
78.743427	79.190570	sil
79.190570	79.641567	4
79.641567	79.980779	tram
79.980779	80.366247	2
80.366247	80.566691	muoi
80.566691	80.840373	mot
80.840373	81.337627	nghin
81.337627	81.807898	sil
81.807898	82.204930	4
82.204930	82.567270	tram
82.567270	82.948884	linh
82.948884	83.461556	3
83.461556	83.866298	sil
83.866298	84.328860	2
84.328860	84.533158	muoi
84.533158	84.910917	3
84.910917	85.373478	trieu
85.373478	85.774365	sil
85.774365	86.175252	9
86.175252	86.491336	tram
86.491336	86.776582	linh
86.776582	87.073393	1
87.073393	87.605339	nghin
87.605339	88.048627	sil
88.048627	88.430240	8
88.430240	88.684649	tram
88.684649	88.939058	linh
88.939058	89.478714	2
89.478714	89.628798	sil
89.628798	90.847126	sil
